exp_id,version,filename,size,creator,n_params
FR-FCM-ZYJ2,FCS3.0,2h_yTS285_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,1h_yTS285_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,2h_yTS287_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,4h_yTS288_rep1.fcs,1244377,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yTS285_rep3.fcs,1244383,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,15min_yLB72_rep2.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,30min_yTS288_rep3.fcs,1244367,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,2h_yLB72_rep1.fcs,1244366,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,6h_yTS286_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,2h_yTS285_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,4h_yTS286_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,6h_yTS288_rep1.fcs,1244377,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yTS288_rep1.fcs,1244385,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,15min_yLB72_rep1.fcs,1244369,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,0h_yTS287_rep3.fcs,1244383,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,1h_yTS288_rep1.fcs,1244377,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,8h_yTS286_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,15min_yTS285_rep1.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,8h_yTS285_rep2.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,30min_yTS285_rep3.fcs,1244378,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,2h_yTS287_rep1.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,15min_yTS288_rep2.fcs,1244380,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJ2,FCS3.0,8h_yTS286_rep3.fcs,1244375,BD FACSDiva Software Version 6.1.3,31
FR-FCM-ZYJL,FCS3.0,20180321-01 HeA TSurface panel TrainingMar2018 Group2_norm_concat.fcs,327068598,NA,71
FR-FCM-ZYJL,FCS3.0,20180321-01 HeA TSurface panel TrainingMar2018 Group3_norm_concat.fcs,285723588,NA,71
FR-FCM-ZYJL,FCS3.0,20180321-01 HeB TSurface panel TrainingMar2018 Group1_norm_concat.fcs,347451844,NA,71
FR-FCM-ZYJL,FCS3.0,20180321-04 HeB TSurface panel TrainingMar2018 Group4_norm_concat.fcs,242073075,NA,71
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate1_A08.fcs,3758442,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_A03.fcs,3902250,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate3_B08.fcs,3767234,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate1_A03.fcs,3534834,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate3_H10.fcs,3238370,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_A01.fcs,3969618,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate1_C12.fcs,3826426,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate3_G03.fcs,3645770,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate1_H08.fcs,3861818,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate1_E07.fcs,4081114,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate2_H10.fcs,3867698,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate1_A11.fcs,3798650,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate1_C02.fcs,3723890,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_E03.fcs,3776362,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate1_D07.fcs,3862882,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate2_A11.fcs,4001538,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_G10.fcs,3697794,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate2_D05.fcs,3286642,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_D03.fcs,3694322,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate3_E08.fcs,3594698,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate1_A06.fcs,3091706,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate1_D10.fcs,3716330,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate2_H05.fcs,3617602,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate1_C01.fcs,3198778,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate2_E12.fcs,3243914,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint2_Plate2_F01.fcs,3298738,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate3_G11.fcs,3867194,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint1_Plate2_G04.fcs,3800722,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint4_Plate3_D08.fcs,3567706,NA,14
FR-FCM-ZYJN,FCS3.0,TimePoint3_Plate2_A03.fcs,3804418,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_C02.fcs,1076274,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_G03.fcs,921756,NA,14
FR-FCM-ZYJX,FCS3.0,Plate3_H03.fcs,824484,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_H09.fcs,960732,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_H07.fcs,1006988,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_G09.fcs,678268,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_D04.fcs,770500,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_B07.fcs,753994,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_A05.fcs,895268,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_D05.fcs,532793,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_E11.fcs,1079956,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_D02.fcs,577980,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_A07.fcs,154331,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_D05.fcs,448163,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_D06.fcs,517891,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_H09.fcs,733204,NA,14
FR-FCM-ZYJX,FCS3.0,Plate3_H11.fcs,569460,NA,14
FR-FCM-ZYJX,FCS3.0,Plate3_D06.fcs,1011188,NA,14
FR-FCM-ZYJX,FCS3.0,Plate3_C08.fcs,677820,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_D11.fcs,756732,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_D03.fcs,73929,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_E01.fcs,1028380,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_B11.fcs,985722,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_C09.fcs,670820,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_F04.fcs,858980,NA,14
FR-FCM-ZYJX,FCS3.0,Plate1_B04.fcs,512291,NA,14
FR-FCM-ZYJX,FCS3.0,Plate3_B12.fcs,1140044,NA,14
FR-FCM-ZYJX,FCS3.0,Plate4_B04.fcs,774378,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_C04.fcs,821852,NA,14
FR-FCM-ZYJX,FCS3.0,Plate2_A10.fcs,808188,NA,14
FR-FCM-ZYJP,FCS3.0,BC12_TIL_bead_normalized.fcs,2833403,PengQiu FCS writer vRLF,51
FR-FCM-ZYJP,FCS3.0,BC12_TIL_beads.fcs,10664,PengQiu FCS writer vRLF,7
FR-FCM-ZYJP,FCS3.0,BC12_all_cells_raw.fcs,304490300,NA,50
FR-FCM-ZYJP,FCS3.0,BC13_TIL_bead_normalized.fcs,8470130,PengQiu FCS writer vRLF,51
FR-FCM-ZYJP,FCS3.0,BC13_TIL_beads.fcs,17748,PengQiu FCS writer vRLF,7
FR-FCM-ZYJP,FCS3.0,BC13_all_cells_raw.fcs,302866932,NA,50
FR-FCM-ZYJP,FCS3.0,BC14_TIL_bead_normalized.fcs,8023372,PengQiu FCS writer vRLF,51
FR-FCM-ZYJP,FCS3.0,BC14_TIL_beads.fcs,26064,PengQiu FCS writer vRLF,7
FR-FCM-ZYJP,FCS3.0,BC14_all_cells_raw.fcs,279564722,NA,50
FR-FCM-ZYKM,FCS3.0,CODEX_Uncompensated_UQ_bgSub.fcs,3368696,NA,54
FR-FCM-ZYKN,FCS3.0,20160412_CODEXcompar-concat_normalized.fcs,240857894,PengQiu FCS writer,42
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Compensated_normalized_FCSsrc.csv_reg1.fcs,21664045,NA,63
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Compensated_normalized_FCSsrc.csv_reg2.fcs,21373237,NA,63
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Compensated_normalized_FCSsrc.csv_reg3.fcs,21028249,NA,63
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Uncompensated_normalized_FCSsrc.csv_reg1.fcs,21461390,NA,63
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Uncompensated_normalized_FCSsrc.csv_reg2.fcs,21521366,NA,63
FR-FCM-ZYKX,FCS3.0,corr.BALBc___wholecell__0.1_Uncompensated_normalized_FCSsrc.csv_reg3.fcs,21121694,NA,63
FR-FCM-ZYKQ,FCS3.0,K526_2600048988.fcs,125124957,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K531_2600100734.fcs,101164446,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K511_66627429.fcs,19069844,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K511_66600108.fcs,91096583,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K509_66593932.fcs,102137190,PengQiu FCS writer vRLF,59
FR-FCM-ZYKQ,FCS3.0,K517_66600132.fcs,72138721,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K521_2600048999.fcs,107531923,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K513_66627374.fcs,76405204,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K532_2600100505.fcs,77002600,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K518_66627304.fcs,38430935,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.1,130_66627415.fcs,21290531,NA,57
FR-FCM-ZYKQ,FCS3.1,118_66627321.fcs,22634842,NA,57
FR-FCM-ZYKQ,FCS3.0,143_66593945.fcs,67216141,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,135_66593934.fcs,123013753,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,144_2600048914.fcs,45876501,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,137_66627276.fcs,28029017,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,K532_2600100865.fcs,40789707,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,150_66627443.fcs,38818166,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.1,126_66627504.fcs,47280747,NA,57
FR-FCM-ZYKQ,FCS3.0,152_2600048993.fcs,97806478,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.1,128_66627328.fcs,27355157,NA,57
FR-FCM-ZYKQ,FCS3.1,124_66627346.fcs,44463107,NA,57
FR-FCM-ZYKQ,FCS3.0,K516_2600048992.fcs,94086190,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,151_66704899.fcs,46642571,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,K528_66704939.fcs,66828928,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,147_66704919.fcs,18498243,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,K535_2600100699.fcs,71453353,PengQiu FCS writer vRLF,58
FR-FCM-ZYKQ,FCS3.0,146_66704909.fcs,19723509,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,145_66704915.fcs,44847317,PengQiu FCS writer vRLF,57
FR-FCM-ZYKQ,FCS3.0,K520_66704990.fcs,71749436,PengQiu FCS writer vRLF,58
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 1_1_001.fcs,32395898,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 1_2_002.fcs,24084894,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 1_3_003.fcs,23368123,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 2_1_004.fcs,25122654,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 2_2_005.fcs,22377098,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 50 nM MTG + 15 nM MTDR vial 2_3_006.fcs,23035082,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_BV 421 Stained Control_013.fcs,463983,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_BV 510 Stained Control_014.fcs,463980,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_BV 605 Stained Control_015.fcs,463979,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_BV 650 Stained Control_016.fcs,463980,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_MitoTracker Deep Red APC Stained Control_019.fcs,464074,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_MitoTracker Green FITC Stained Control_021.fcs,465353,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_PE Stained Control_017.fcs,463973,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_PE-Cy7 Stained Control_018.fcs,463980,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_Unstained Control_012.fcs,463974,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 Compensation Controls_Zombie NIR APC-Cy7 Stained Control_020.fcs,4604043,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 FMO controls_ALL - CCR7_009.fcs,10856658,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 FMO controls_ALL - CD45RA_008.fcs,14780829,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 FMO controls_ALL - Dump_007.fcs,11649973,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 FMO controls_ALL - MTDR_011.fcs,10646254,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYKR,FCS3.0,170718 01099 FMO controls_ALL - MTG_010.fcs,10064996,BD FACSDiva Software Version 8.0.1,23
FR-FCM-ZYL6,FCS3.0,100nm PS,4177356,NA,5
FR-FCM-ZYL6,FCS3.0,203nm PS,3728116,NA,5
FR-FCM-ZYL6,FCS3.0,40nm Au 1e5,7505709,NA,5
FR-FCM-ZYL6,FCS3.0,40nm Au 1e6,7844709,NA,5
FR-FCM-ZYL6,FCS3.0,40nm Au 1e7,12851530,NA,5
FR-FCM-ZYL6,FCS3.0,60nm Au 1e5,7572549,NA,5
FR-FCM-ZYL6,FCS3.0,60nm Au 1e6,9042309,NA,5
FR-FCM-ZYL6,FCS3.0,60nm Au 1e7,16661170,NA,5
FR-FCM-ZYL6,FCS3.0,80nm Au 1e5,7807889,NA,5
FR-FCM-ZYL6,FCS3.0,80nm Au 1e6,10779330,NA,5
FR-FCM-ZYL6,FCS3.0,80nm Au 1e7,21799811,NA,5
FR-FCM-ZYL7,FCS3.0,100nm Ag,8352696,NA,9
FR-FCM-ZYL7,FCS3.0,100nm PS,12995651,NA,9
FR-FCM-ZYL7,FCS3.0,200nm PS Fluorospheres,7324606,NA,9
FR-FCM-ZYL7,FCS3.0,40nm Ag,83064138,NA,9
FR-FCM-ZYL7,FCS3.0,40nm Au,27284698,NA,9
FR-FCM-ZYL7,FCS3.0,60nm Ag,94931113,NA,9
FR-FCM-ZYL7,FCS3.0,60nm Au,73389503,NA,9
FR-FCM-ZYL7,FCS3.0,80nm Ag,83647381,NA,9
FR-FCM-ZYL7,FCS3.0,80nm Au,109393248,NA,9
FR-FCM-ZYL7,FCS3.0,Water,117004760,NA,9
FR-FCM-ZYL8,FCS3.0,AML_sim_H4_seed1_null1.fcs,3855790,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_healthy_H4_randomseed2.fcs,2572390,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H1_0.1pc_less_75pc.fcs,950983,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H4_5pc_randomseed2.fcs,2700795,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H1_0.1pc_less_50pc.fcs,950980,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_healthy_H5_randomseed3.fcs,3224115,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_blasts_all_healthy_H5.fcs,156271,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H5_0.1pc_less_75pc.fcs,3227432,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H3_5pc_randomseed1.fcs,1374156,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CBF_H1_0.1pc.fcs,951160,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient2_seed1_null2.fcs,1275927,NA,38
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient8_spike_randomseed2.fcs,1043639,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H3_0.1pc.fcs,1310318,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CBF_H4_1pc_randomseed1.fcs,2598294,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient6_seed2_null1.fcs,843624,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H5_5pc_randomseed3.fcs,3385087,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CBF_H5_0.1pc_less_75pc.fcs,3227234,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient1_seed2_null1.fcs,212831,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H1_1pc_less_75pc.fcs,959444,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient6_spike_randomseed3.fcs,840577,NA,38
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient3_seed3_null2.fcs,721726,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_H2_seed3_null2.fcs,2456102,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient4_base_randomseed3.fcs,529589,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H5_1pc_randomseed3.fcs,3256288,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient1_spike_less_75pc.fcs,212987,NA,38
FR-FCM-ZYL8,FCS3.0,BASE_CK_2016-06-29-03all_null_HD8.fcs,6487736,NA,58
FR-FCM-ZYL8,FCS3.0,AML_sim_CN_H1_5pc_randomseed3.fcs,997134,NA,46
FR-FCM-ZYL8,FCS3.0,AML_sim_CBF_H2_5pc_randomseed2.fcs,1720804,NA,46
FR-FCM-ZYL8,FCS3.0,BCR_XL_sim_patient7_seed3_null1.fcs,1218767,NA,38
FR-FCM-ZYL8,FCS3.0,AML_sim_CBF_H3_0.1pc_randomseed3.fcs,1310334,NA,46
FR-FCM-ZYLB,FCS3.1,Ulnaria ulna-t1-3-2014-12-18-124242-31.fcs,633242,NA,37
FR-FCM-ZYLB,FCS3.1,5-Oedogonium spec-2014-12-17-093638-5.fcs,259733,NA,37
FR-FCM-ZYLB,FCS3.1,1-Mougotia spec-2014-12-17-093004-1.fcs,98261,NA,37
FR-FCM-ZYLB,FCS3.1,13-Eolimna minima-2014-12-16-153525-13.fcs,518104,NA,37
FR-FCM-ZYLB,FCS3.1,2-Stigeoclonium-2014-12-16-144605-2.fcs,419954,NA,37
FR-FCM-ZYLB,FCS3.1,31-Pseudoanabaena galeata-2014-12-17-113159-1.fcs,606661,NA,37
FR-FCM-ZYLB,FCS3.1,25-Gyrosigma original-2014-12-16-170916-25.fcs,31278,NA,37
FR-FCM-ZYLB,FCS3.1,22-Cymbella spec-2014-12-16-161858-20.fcs,362757,NA,37
FR-FCM-ZYLB,FCS3.1,10-Fragilaria perminuta-2014-12-16-152350-9.fcs,606660,NA,37
FR-FCM-ZYLB,FCS3.1,23-Diatoma spec-2014-12-17-100323-21.fcs,369921,NA,37
FR-FCM-ZYLB,FCS3.1,25-Gyrosigma-2014-12-16-171348-26.fcs,38976,NA,37
FR-FCM-ZYLB,FCS3.1,23-Diatoma spec original-2014-12-16-164959-22.fcs,606660,NA,37
FR-FCM-ZYLB,FCS3.1,28-Chamaesiphon polonicus-2014-12-17-111430-29.fcs,308886,NA,37
FR-FCM-ZYLB,FCS3.1,25-Gyrosigma original-2014-12-17-111533-25.fcs,15838,NA,37
FR-FCM-ZYLB,FCS3.1,9-Cocconeis placentula-2014-12-17-094251-9.fcs,348545,NA,37
FR-FCM-ZYLB,FCS3.1,25-Gyrosigma-2014-12-17-111718-26.fcs,15119,NA,37
FR-FCM-ZYLB,FCS3.1,22-Cymbella spec-2014-12-17-094952-20.fcs,332202,NA,37
FR-FCM-ZYLB,FCS3.1,15-Nitzschia palea TCC-2014-12-16-154552-15.fcs,606852,NA,37
FR-FCM-ZYLB,FCS3.1,23-Diatoma spec 2-2014-12-16-165425-23.fcs,114426,NA,37
FR-FCM-ZYLB,FCS3.1,30-Merismopodia glauca-2014-12-17-111938-31.fcs,606986,NA,37
FR-FCM-ZYLB,FCS3.1,32-Anabaena-2014-12-17-113411-2.fcs,263125,NA,37
FR-FCM-ZYLB,FCS3.1,21-Achnanthes spec-2014-12-16-161731-19.fcs,606648,NA,37
FR-FCM-ZYLB,FCS3.1,1-Mougotia spec-2014-12-16-142843-1.fcs,607414,NA,37
FR-FCM-ZYLB,FCS3.1,4-Scenedesmus spec-2014-12-16-150038-4.fcs,606648,NA,37
FR-FCM-ZYLB,FCS3.1,25-Gyrosigma-2014-12-17-104902-26.fcs,433149,NA,37
FR-FCM-ZYLB,FCS3.1,5-Oedogonium spec-2014-12-16-150109-5.fcs,606646,NA,37
FR-FCM-ZYLB,FCS3.1,33-Phormidium-2014-12-17-113544-3.fcs,606637,NA,37
FR-FCM-ZYLB,FCS3.1,26-Gomphonema acuminatum-2014-12-16-171853-27.fcs,17620,NA,37
FR-FCM-ZYLB,FCS3.1,23-Diatoma spec-2014-12-16-163904-21.fcs,606818,NA,37
FR-FCM-ZYLB,FCS3.1,16-Gomphonema parvulum-2014-12-16-155550-16.fcs,606656,NA,37
FR-FCM-ZYLF,FCS3.0,"Compensation Controls_CD45RO B 710,2f,50 Stained Control_panel 3.fcs",626446,BD FACSDiva Software Version 8.0.1,31
FR-FCM-ZYLF,FCS3.0,"Compensation Controls_IRF4 YG 586,2f,15 Stained Control_run 5.fcs",666599,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_Qdot 655 Stained Control_panel 2.fcs,424366,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYLF,FCS3.0,HCL204_run4.fcs,66006882,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD4 BUV615 Stained Control_run1.fcs,666588,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,"Compensation Controls_CCR7 YG 610,2f,20 Stained Control_panel 3.fcs",626430,BD FACSDiva Software Version 8.0.1,31
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD45RA BUV563 Stained Control_run1.fcs,666626,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control_panel 2.fcs,424373,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYLF,FCS3.0,Compensation Controls_Unstained Control_panel 2.fcs,424364,BD FACSDiva Software Version 8.0.1,21
FR-FCM-ZYLF,FCS3.0,HCL211_run5.fcs,66006875,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CCR7 BV711 Stained Control_run 2_3_4.fcs,666597,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD25 APC-R700 Stained Control_run1.fcs,666617,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CCR7 BV711 Stained Control_run 5.fcs,666601,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Specimen_001_CD57 1-25.fcs,13211549,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD95 BUV737 Stained Control_run 2_3_4.fcs,666599,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_PD-1 BV421 Stained Control_run1.fcs,666616,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD73 APC-H7 Stained Control_run 2_3_4.fcs,666603,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,Compensation Controls_CD25 APC-R700 Stained Control_run 2_3_4.fcs,666614,BD FACSDiva Software Version 8.0.1,33
FR-FCM-ZYLF,FCS3.0,HCL198_run3.fcs,66006857,BD FACSDiva Software Version 8.0.1,33
